ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
Q8N7Z5,44,1,1,0,1,0,0,0,0,0
Q9Y672,3,0,1,0,1,0,0,0,0,1
Q13794,5,1,0,0,1,0,1,0,1,0
Q9Y576,4,1,1,0,1,0,0,0,0,0
O95260,9,1,1,0,0,0,0,0,0,0
Q8WWH4,5,1,1,0,0,0,0,0,0,0
P15848,14,1,1,0,0,0,0,0,1,1
O14983,11,1,1,0,0,0,0,0,0,1
Q674R7,26,1,1,0,0,0,0,1,1,1
Q13489,5,1,1,0,0,0,0,0,1,0
Q8TDH9,5,1,1,0,0,0,0,0,0,0
Q9BXK5,16,1,1,0,1,0,0,0,0,0
P46736,7,1,1,0,0,0,0,0,0,0
Q6UXG8,8,1,1,0,0,0,0,0,0,1
P59827,7,1,1,0,1,0,0,0,1,0
Q9NPI1,12,1,1,0,1,1,0,0,0,0
P51451,5,1,0,0,0,0,0,0,0,0
Q15059,21,1,1,0,1,0,0,0,0,1
Q6UXY1,22,1,1,0,0,0,0,0,0,0
Q6ZNE5,15,1,1,0,0,0,0,1,0,0
Q9HBU1,8,1,0,0,1,0,0,0,0,1
Q9UIG0,38,1,1,0,1,0,0,0,1,1
Q9HD36,2,1,0,0,0,0,0,0,0,0
Q9Y2D0,7,1,1,0,0,0,0,1,0,0
Q6ZV80,1,0,1,0,0,0,0,0,0,0
O95810,17,1,1,0,0,0,0,0,0,0
Q9H7X2,2,1,0,0,0,0,0,0,0,0
P40123,10,1,1,0,0,0,0,0,0,0
P02745,15,1,1,0,1,0,0,1,1,0
Q6P1W5,17,1,1,0,0,1,1,0,1,1
Q8N6N3,5,1,0,0,1,0,0,0,0,0
O43570,4,1,1,0,0,0,0,0,0,0
Q4G0X9,30,1,1,0,1,0,0,1,0,1
Q86Z23,8,0,0,0,1,0,0,1,1,0
Q6DHV5,21,1,1,0,1,0,0,0,1,0
Q8N6G1,2,1,1,0,0,0,0,0,0,0
Q8ND61,22,1,1,0,1,0,0,0,1,0
Q494R4,2,1,0,0,1,0,0,0,0,0
P22676,1,1,0,0,0,0,0,0,0,0
Q8WXS5,14,1,1,0,0,0,0,1,1,0
A0A1B0GVG4,9,1,1,0,1,0,0,1,1,0
Q66K79,9,1,1,0,0,1,0,0,1,1
Q4G0S7,4,1,0,0,1,0,0,0,0,0
A6NKD9,17,1,1,0,0,0,0,0,1,0
P27701,8,0,1,0,1,0,1,0,0,0
Q5U5Z8,16,1,1,0,0,0,0,1,1,1
Q6ZTR5,53,1,1,0,1,1,0,0,1,0
Q9BXF3,40,1,1,0,1,0,1,0,1,1
Q9P2X8,1,0,0,0,0,0,1,0,0,0
Q8N865,7,1,1,0,0,0,0,0,0,0
Q6UXB4,7,1,1,0,1,0,0,0,1,0
Q13057,6,1,1,0,0,0,0,0,1,0
Q8IYT2,3,0,1,0,0,0,1,0,1,0
Q96NU0,19,1,1,0,0,1,0,0,1,1
Q02388,69,1,1,0,1,0,0,1,1,1
Q6IPW1,6,1,1,0,0,0,0,0,0,1
Q5SWW7,5,1,1,0,0,0,0,0,0,0
Q8TDQ1,8,1,1,0,0,0,0,0,0,1
Q8TCG5,6,1,1,0,0,1,0,0,1,0
Q96L46,2,1,0,0,0,0,0,0,1,0
P41240,3,1,0,0,0,0,0,0,0,0
P16220,11,1,1,0,0,0,0,0,0,0
Q96A83,28,1,1,0,1,0,1,1,1,0
Q9NRD9,22,1,1,0,1,0,1,0,1,1
Q14181,18,1,1,0,1,0,1,1,1,1
Q9H6B9,7,1,1,0,0,0,0,1,1,0
Q14576,5,1,1,0,0,0,0,0,1,0
O60739,3,1,1,0,1,0,0,0,0,0
P11474,6,1,0,0,1,1,0,0,0,0
P41162,19,1,1,0,1,1,1,0,1,0
Q5RGS3,5,1,0,0,0,0,1,0,0,1
Q13158,7,1,1,0,0,0,1,0,0,0
Q8IYT1,11,1,1,0,1,0,0,0,0,0
P23141,3,1,1,0,0,0,0,0,1,0
A0A1B0GVM5,5,1,1,0,0,0,0,0,1,0
Q9BZJ8,11,1,1,0,1,0,1,0,0,0
P00451,60,1,1,0,1,1,0,0,0,1
P01588,5,1,1,0,0,0,0,0,0,0
P81408,25,1,1,0,0,0,0,1,1,0
Q96MZ4,10,1,1,0,0,0,1,0,1,0
P00488,14,1,1,0,1,1,0,0,1,0
Q9H0X4,12,1,1,0,1,0,1,0,0,0
Q96MY7,25,1,1,0,0,0,0,0,0,1
Q15910,19,1,1,0,1,1,0,1,0,0
Q92637,8,1,1,0,0,0,0,0,0,1
Q8N539,1,0,1,0,0,0,0,0,0,0
P11362,23,1,1,0,0,0,0,0,0,0
Q9UKA2,13,1,1,0,0,0,0,0,1,0
Q6UN15,32,1,1,0,1,1,0,0,0,0
Q99689,12,1,1,0,0,0,0,0,0,0
Q96M96,16,1,1,0,1,0,0,1,0,0
Q8N461,6,1,1,0,0,0,1,1,1,0
P63130,9,1,1,0,0,1,0,0,1,0
P0DTW1,6,1,0,0,0,0,0,0,1,0
P0DSO3,5,1,0,0,0,0,0,0,1,0
Q6ZUU3,7,1,0,0,0,0,1,0,0,0
Q12951,24,1,1,0,0,0,0,1,0,0
O95749,5,0,1,0,1,0,0,0,1,0
P13284,4,0,1,0,0,0,0,0,0,1
Q14390,4,1,1,0,0,0,0,0,0,0
A6NER3,3,1,0,0,0,0,0,0,0,0
Q6ZNI0,5,1,1,0,0,0,0,0,0,1
A0A1W2PPG7,1,1,0,0,0,0,0,0,0,0
O14764,5,1,1,0,0,0,0,0,0,1
Q8IX06,13,1,1,0,0,0,1,0,1,0
Q3T8J9,73,1,1,0,1,0,1,1,1,0
P0CG33,12,1,0,0,1,0,0,0,1,0
Q13322,14,1,1,0,0,1,1,0,0,0
Q5VY09,11,1,1,0,0,0,0,1,1,1
O95872,8,1,0,0,1,0,0,0,1,0
P07359,15,1,1,0,1,0,0,0,1,1
P35052,9,1,1,0,0,0,0,0,0,0
P46695,8,1,1,0,0,0,1,1,1,0
P31249,14,1,1,0,0,0,0,1,0,1
P09016,6,1,1,0,0,0,0,1,1,0
P13378,24,1,1,0,0,0,0,1,0,0
Q86YW7,1,0,1,0,0,0,0,0,0,0
Q9Y4H4,7,1,1,0,0,0,0,1,0,1
Q5T6X5,20,1,1,0,0,1,0,0,0,1
B7ZAQ6,4,0,1,0,0,0,0,0,0,1
Q8N954,6,1,0,0,1,1,0,1,0,0
P0CG08,4,0,1,0,0,0,0,0,0,1
Q2TAA2,4,1,1,0,1,0,1,0,0,0
P35557,8,1,1,0,1,1,1,0,1,0
P48735,24,1,1,0,0,1,1,0,0,0
Q15053,6,1,0,0,0,0,1,1,0,0
Q2M1V0,4,0,1,0,0,0,1,1,0,0
Q14695,1,1,0,0,0,0,0,0,0,0
Q5T013,4,1,1,0,1,0,0,0,0,0
P10997,2,1,0,0,1,0,0,0,0,0
Q96M11,3,1,0,0,0,0,0,0,0,0
Q9Y4L1,26,1,1,0,1,1,1,0,1,0
Q9BYI3,8,1,1,0,0,0,0,0,0,0
Q14667,30,1,1,0,1,0,1,0,0,1
Q6NUN7,26,1,1,0,1,1,0,0,1,0
Q92628,34,1,1,0,0,0,1,0,0,0
Q12794,5,1,1,0,0,0,1,0,0,0
Q12891,5,1,1,0,0,0,0,0,0,0
O43820,8,1,1,0,0,0,0,1,1,1
Q2M3T9,11,1,1,0,0,0,1,0,1,0
P38567,7,0,1,0,0,0,0,0,1,0
Q92839,4,0,1,0,0,1,0,0,0,1
Q92819,8,1,1,0,0,1,1,0,0,1
O00219,6,1,1,0,0,1,0,0,0,1
Q86SR1,7,1,1,0,0,0,0,0,0,1
Q5T3I0,11,1,1,0,0,0,0,0,1,1
Q9Y4A0,6,1,1,0,0,0,0,0,0,0
P53990,6,1,1,0,0,1,0,0,1,0
O75564,11,1,1,0,0,1,0,0,0,1
Q92917,13,1,1,0,0,0,0,0,1,1
Q96SL4,3,0,0,0,1,0,0,0,0,1
P52948,44,1,1,0,0,0,1,0,0,1
Q5XKR4,10,1,1,0,0,0,0,0,0,0
O00459,20,1,1,0,1,0,0,1,1,0
Q9Y6F1,6,1,1,0,1,0,0,0,0,0
O14683,2,1,0,0,0,0,0,0,1,0
P43115,9,0,1,0,0,0,1,0,1,1
Q9Y3B1,4,1,1,0,0,0,0,0,1,0
Q9NY27,16,1,1,0,1,0,0,0,0,0
Q7RTY9,4,1,1,0,0,0,0,0,0,0
P0DPQ3,7,1,1,0,0,1,0,0,1,0
Q96LQ0,3,1,0,0,0,0,0,0,0,1
O75626,29,1,1,0,1,0,1,0,1,0
P32119,3,1,0,0,0,1,0,0,0,0
Q6UWB4,7,1,1,0,0,0,0,0,1,1
O95758,6,1,1,0,0,1,0,0,0,0
Q16401,3,1,1,0,0,0,0,0,0,0
Q13200,7,1,0,0,0,1,0,0,0,0
P30566,9,1,1,0,1,1,0,0,0,0
P27708,20,1,1,0,0,1,0,0,1,1
Q13702,7,1,1,0,0,1,0,1,0,0
Q9Y5P3,14,1,1,0,1,0,0,0,0,0
O15539,7,1,0,0,1,0,1,0,1,0
Q8WVD3,5,0,1,0,0,0,0,1,0,0
Q9P0M9,1,1,0,0,0,0,0,0,0,0
Q6P5S7,4,1,0,0,0,0,0,0,1,1
Q99729,16,1,1,0,0,1,0,1,1,0
Q96EX2,15,1,1,0,1,0,0,0,1,0
Q9HAU8,15,1,1,0,1,0,1,1,0,1
Q8N4F7,2,0,0,0,0,0,0,0,0,1
P62280,8,1,1,0,0,1,1,0,1,0
Q16533,10,1,1,0,0,0,0,0,0,0
Q9BQ83,2,1,0,0,0,0,0,0,0,1
Q5VYV7,16,1,1,0,0,0,0,0,0,0
P49903,5,1,1,0,0,0,0,0,0,0
Q15036,11,1,0,0,0,0,0,0,1,0
Q8N196,19,1,1,0,1,0,0,1,0,1
O15389,20,1,1,0,1,0,0,0,0,1
Q8TEQ0,25,1,1,1,1,0,0,0,0,0
K7EJ46,8,1,0,0,0,0,1,1,0,0
P21549,9,1,1,0,0,1,0,0,1,0
Q96EA4,11,1,1,0,1,0,0,0,0,0
Q9HB58,15,1,1,0,0,0,0,0,0,0
P57073,22,1,1,0,1,0,0,0,1,0
Q9Y4P9,6,1,1,0,0,0,0,0,0,1
P84022,10,1,1,1,0,1,0,0,1,0
O43255,7,1,1,0,0,0,1,1,0,0
H3BQB6,17,1,1,0,0,0,1,1,0,0
Q9NZ72,12,1,1,0,0,0,1,0,0,0
Q9NP77,4,1,1,0,0,0,0,0,1,0
Q9P246,21,1,1,0,0,0,0,0,0,1
P02808,1,0,0,0,0,0,0,0,1,0
Q9H5I1,10,1,1,0,1,0,0,0,1,0
Q9UGU0,82,1,1,0,1,0,0,0,1,0
Q92526,5,0,1,0,1,1,0,0,0,1
O43581,12,1,1,0,0,0,1,0,1,0
Q9BQG1,13,1,1,0,1,0,1,0,1,1
Q9Y5J6,2,1,0,0,0,0,0,1,0,0
Q15399,9,0,1,0,1,0,0,0,0,0
Q03403,6,1,1,0,0,0,0,1,0,0
P19484,14,1,1,0,1,0,0,0,0,0
Q99973,35,1,1,0,1,0,1,0,1,0
Q92748,2,1,1,0,0,0,0,0,0,0
Q9NUH8,1,0,0,0,0,0,0,0,0,1
Q13009,49,1,1,0,1,1,0,0,0,1
P10600,4,0,1,0,0,0,1,0,0,0
A2RRL7,1,0,1,0,0,0,0,0,0,0
Q8WUU8,9,1,1,0,0,0,0,1,0,1
O75762,15,1,1,0,0,0,0,0,1,1
P00439,4,1,1,0,1,0,0,0,0,0
Q9H307,21,1,1,0,1,1,0,0,1,0
Q86TG7,28,1,1,0,0,0,0,1,1,0
Q494U1,18,1,0,0,0,0,1,0,1,0
O43930,5,1,0,0,0,0,0,0,0,0
Q7RTY5,3,1,1,0,0,0,0,0,0,1
O60508,8,1,1,0,1,0,0,0,0,1
P49642,5,1,1,0,0,0,0,0,0,0
Q58EX7,13,1,1,0,1,0,1,0,0,1
P28070,11,1,1,0,1,0,0,0,1,0
Q8IZ63,7,1,1,0,1,0,0,0,0,1
Q86WC6,4,1,0,0,0,0,0,0,0,0
O43663,16,1,1,0,0,0,0,0,1,0
H0Y7S4,4,1,1,0,0,0,0,0,0,0
P0DTF9,2,1,0,0,0,0,1,0,0,0
P0C881,14,1,1,0,1,0,0,0,1,0
Q96R05,1,0,1,0,0,0,0,0,0,0
P78317,9,1,1,0,0,0,0,0,1,0
Q9H9Y6,10,1,1,0,1,0,0,0,1,0
Q92565,12,1,1,0,0,0,0,0,0,0
Q8N8N0,3,0,0,0,0,0,1,0,0,0
Q8NC42,11,1,1,0,0,0,0,0,1,0
Q9H6Y7,8,1,1,0,0,0,1,0,0,0
Q9H0F5,23,1,1,0,0,0,1,0,1,0
Q96EU6,7,1,1,0,0,0,0,1,1,0
Q86T96,13,1,1,0,0,0,0,0,1,1
Q9H0A6,4,0,1,0,0,0,0,0,1,0
Q9NYV6,10,1,1,0,1,0,0,0,0,0
Q7L523,4,0,0,1,0,0,0,0,0,0
P62273,2,0,0,0,0,1,0,0,1,0
A4D0T7,1,0,0,0,0,0,1,0,0,0
Q13485,12,1,1,1,1,1,0,1,0,0
P35326,15,1,0,0,0,0,1,1,0,0
Q9GZT3,4,1,0,0,0,1,0,0,1,0
Q5MJ07,4,1,0,0,0,0,0,0,1,0
P0DL12,4,1,0,0,0,0,0,0,0,1
O94956,14,1,1,0,1,0,0,0,0,1
Q5MJ68,2,1,0,0,0,0,0,0,0,1
P48431,7,1,1,0,1,0,0,0,0,0
Q495Y7,5,1,1,0,0,0,1,0,0,0
Q96GM5,7,1,0,0,0,1,0,1,1,0
Q9C004,7,1,0,0,0,0,0,1,1,0
Q15475,10,1,1,0,0,0,0,0,0,1
Q68D06,6,1,1,0,0,0,0,0,0,1
Q01892,6,1,1,0,0,0,0,0,0,1
Q969X2,9,1,1,0,0,0,1,1,0,0
Q6ZMC9,11,1,1,0,0,0,0,0,1,0
Q11201,6,0,1,0,0,0,1,1,0,0
Q8TAV4,6,1,1,0,1,0,1,0,0,0
Q9H6Q3,4,1,0,0,0,0,0,0,0,0
Q9UEW8,20,1,1,0,1,1,1,1,0,0
Q9BWW4,17,1,1,0,0,0,0,1,1,0
Q9P2R7,13,1,1,0,1,1,0,0,1,0
Q96A44,4,1,0,0,1,0,0,0,1,0
Q8IWZ8,22,1,1,0,0,0,0,0,1,0
Q14BN4,16,1,1,0,1,0,0,0,0,0
Q5VT97,51,1,1,0,1,0,0,1,1,0
Q96M53,10,1,0,0,1,0,0,0,0,0
Q96RJ0,5,0,1,0,0,1,1,0,1,0
P17542,7,1,1,0,0,0,0,0,1,0
O76070,2,1,0,0,0,0,0,0,0,0
O15273,4,1,0,0,0,0,0,0,0,0
Q4W5G0,9,1,1,0,0,0,0,0,0,0
P35269,31,1,1,0,0,1,0,0,0,0
Q8IY51,11,1,1,1,0,0,0,0,0,0
Q9UL52,4,1,1,0,0,0,0,0,0,0
Q9BT49,15,1,1,0,0,0,1,1,0,0
O75204,5,1,0,1,0,0,0,1,0,0
Q8N6G2,2,0,1,0,0,0,1,0,0,0
P13385,4,0,1,0,0,0,1,1,0,0
Q9NYB0,14,1,1,0,1,0,0,0,0,0
Q6UWW9,7,1,1,0,0,0,1,1,0,0
Q96HV5,3,1,1,0,0,0,0,0,0,0
Q8NBN3,11,1,1,0,1,0,0,0,0,1
Q9H147,5,1,1,0,0,0,0,0,1,0
A6NK02,5,1,1,0,1,0,0,0,0,0
O60858,7,1,1,0,0,0,1,0,0,0
Q9C019,6,1,1,0,0,0,1,0,0,0
O00300,7,1,1,0,1,0,0,0,0,0
O94826,19,1,1,0,1,1,0,1,1,1
Q96A61,7,1,1,0,1,0,0,0,0,0
Q7Z403,8,0,1,0,0,0,0,1,1,1
Q9Y5R8,1,0,0,0,0,0,0,0,1,0
Q9Y5U5,9,0,1,0,0,0,0,1,0,1
Q96NL1,6,1,1,0,0,0,0,0,0,0
Q8TBN0,5,1,1,0,0,0,0,0,0,0
Q96P65,10,1,1,0,0,1,1,0,0,1
Q7Z7A4,24,1,1,0,0,0,0,1,1,0
P78406,6,1,1,0,0,1,0,0,0,0
Q9BQ04,8,1,1,0,0,0,0,0,1,0
P61224,2,1,0,0,0,0,0,0,1,0
P51159,9,1,1,0,1,0,1,0,1,0
P51157,6,1,1,0,1,0,0,0,0,0
P15153,6,1,1,1,0,0,0,0,1,1
Q92928,5,1,1,0,0,0,0,1,0,0
Q13017,29,1,1,0,1,1,0,0,0,0
P57729,3,0,1,0,0,0,1,0,0,0
Q9P227,54,1,1,0,1,0,0,0,1,0
Q92930,3,0,1,0,0,0,0,0,0,0
Q5TG30,9,1,1,0,0,0,0,0,1,1
Q86YS6,3,1,1,0,0,0,0,0,0,0
Q86UA6,5,1,0,0,1,0,1,0,0,0
Q9HD89,1,0,0,0,0,0,1,0,0,0
Q99578,3,1,0,0,0,0,0,0,0,0
Q9ULI2,6,1,1,0,0,1,1,0,0,0
P05386,5,1,0,0,1,0,0,0,0,0
Q9H7B2,5,1,1,0,0,0,0,0,0,0
Q8IXW5,20,1,1,0,1,0,0,0,1,1
Q9H1E1,2,1,1,0,0,0,0,0,0,0
Q96EP0,12,1,1,0,0,0,0,1,1,0
A6NIE6,9,1,1,0,0,0,0,0,0,0
Q5GAN3,3,0,1,0,0,0,0,0,1,0
Q6T310,3,1,0,0,0,0,0,0,0,0
Q8IUI4,11,1,1,0,1,0,0,0,0,0
Q9Y3D3,3,1,0,0,0,0,0,0,1,0
Q9UHR5,17,1,1,0,0,0,0,0,1,0
Q96K37,8,1,1,0,0,0,0,1,1,1
P51398,10,1,1,0,1,1,0,0,1,0
Q8N488,15,1,1,0,0,0,0,0,0,1
Q9Y467,47,1,1,1,0,0,0,1,0,0
P0CK97,5,1,0,0,0,0,0,0,1,0
Q5VXD3,2,0,1,0,0,0,0,0,0,0
P40879,11,1,1,0,0,0,0,0,1,1
Q6ZMH5,9,1,1,0,0,0,1,0,0,0
Q01196,20,1,1,0,0,0,0,1,1,0
Q6XE38,2,1,0,0,1,0,0,0,0,0
Q86V20,11,1,1,0,0,0,0,0,0,1
P22307,12,1,0,0,0,1,0,0,0,1
Q9P0V9,4,1,1,0,0,0,0,0,0,0
P53992,15,1,1,0,1,0,0,0,1,1
Q9Y617,10,0,1,0,0,1,0,0,0,0
Q5PRF9,17,1,1,0,0,0,0,0,1,1
Q9NRG4,7,1,1,0,1,0,0,0,1,0
Q9GZW5,14,1,1,0,1,0,1,1,1,1
Q8NDV3,18,1,1,0,1,1,0,0,0,1
Q9UHJ3,19,1,1,0,1,0,0,0,0,0
Q9H0E3,33,1,1,0,1,0,0,0,1,1
Q8N4H0,11,1,1,0,0,1,0,0,0,0
P48764,24,1,1,0,0,0,1,0,0,1
O43699,10,1,1,0,0,0,0,0,0,1
Q8TEV9,21,1,1,0,1,0,0,0,0,0
Q5VWJ9,11,1,1,0,1,1,0,0,1,1
A0A096LP01,2,1,0,0,0,0,0,0,0,0
A7XYQ1,28,1,1,0,1,0,1,1,1,0
O14543,1,1,0,0,0,0,0,0,0,0
Q96FS4,42,1,1,0,0,0,0,1,1,0
Q2MJR0,13,1,1,0,0,0,0,1,1,0
O75830,6,1,1,0,1,0,0,0,0,1
Q8TB22,11,1,0,0,1,1,0,0,0,1
A0A087WV53,3,0,1,0,1,0,0,0,1,0
Q8NBJ9,21,1,1,0,1,0,0,0,0,1
Q5TH74,12,1,1,0,1,1,0,0,1,0
Q9NRC1,4,1,1,0,0,1,0,0,0,0
Q8TDW4,13,1,1,0,1,0,0,0,1,0
Q8WU08,6,1,1,0,0,0,0,0,0,0
Q7Z7C7,8,1,1,0,1,0,0,0,1,0
Q9BXU2,5,1,1,0,0,0,0,0,0,0
A7MD48,45,1,1,0,0,1,0,1,1,0
Q9UHV2,2,1,0,0,1,0,0,0,0,0
P49458,1,0,1,0,0,0,0,0,0,0
P17987,7,1,0,0,0,1,0,0,0,0
P0C7N4,8,1,0,0,0,0,1,0,1,0
Q9UJW2,8,1,1,0,0,0,0,0,1,0
O43763,10,1,1,0,0,0,0,0,1,0
Q9UP52,10,1,1,0,0,0,0,0,0,1
P04155,1,0,0,0,0,0,0,0,0,1
Q8TBM7,1,0,0,0,0,0,0,0,1,0
Q587J7,17,1,1,0,1,0,0,0,0,0
P59922,4,0,1,0,0,0,0,0,0,1
Q9Y3N9,2,0,1,0,0,0,1,0,0,0
Q8NGF7,2,0,1,0,0,1,0,0,0,0
Q15617,2,0,1,0,0,0,0,0,0,0
Q6UWY5,9,1,1,0,1,0,0,0,0,1
Q8TE04,14,1,1,0,1,0,1,0,1,0
Q86YC2,31,1,1,0,1,0,0,0,0,1
Q8TEW8,43,1,1,0,1,0,1,0,1,0
Q29RF7,27,1,1,0,0,1,0,0,0,0
Q15391,8,0,1,0,0,0,0,0,0,1
P09131,5,1,1,0,0,0,0,0,0,1
P15863,25,1,1,0,0,0,0,1,1,1
P49585,18,1,1,0,0,1,1,0,0,0
P43119,10,0,1,0,0,0,1,0,1,1
Q9H2J4,5,1,1,0,0,0,0,0,0,0
Q5JQD4,2,0,0,0,1,0,1,0,0,0
P50876,3,0,0,0,1,0,1,0,0,0
O95199,7,0,1,0,1,1,0,0,0,0
Q9BWF3,10,1,1,0,0,0,0,0,1,0
P62491,5,1,1,0,0,0,1,0,0,0
P62834,1,0,0,0,0,0,0,0,1,0
P49792,122,1,1,0,1,1,0,0,1,0
P29762,2,1,0,0,0,0,0,0,0,0
Q9P1G2,5,1,0,0,0,0,0,0,0,1
Q96EN9,6,1,1,0,0,0,0,0,1,0
O60216,12,1,1,0,0,1,0,0,0,0
A7KAX9,62,1,1,0,1,0,0,1,1,1
Q9NX52,2,1,0,0,1,0,0,0,0,0
Q6ZUB1,32,1,1,0,0,0,0,0,1,0
Q5VYP0,27,1,1,0,1,0,0,0,1,1
P82921,1,0,0,0,0,0,0,0,1,0
Q5M8T2,9,1,0,0,0,0,1,0,1,1
P82673,7,1,1,0,1,0,0,0,1,0
Q92736,48,1,1,0,1,1,0,0,0,1
P60903,5,0,0,0,0,1,0,0,0,0
Q92504,7,1,1,0,1,0,0,0,1,0
Q9NP59,6,0,1,0,1,1,1,0,0,0
Q99584,1,1,0,0,0,0,0,0,0,0
Q96JT2,4,1,0,0,0,0,0,0,0,1
P55011,19,1,1,0,1,1,0,0,1,0
Q9Y666,17,1,1,0,1,0,0,0,0,0
P78381,6,0,1,0,0,0,0,0,1,1
Q8NET4,38,1,1,0,0,0,0,0,1,0
Q9UKG4,4,1,1,0,0,0,0,0,0,0
Q9HAB3,3,1,0,0,0,0,0,0,0,0
Q2I0M5,3,1,1,0,0,0,0,1,0,0
Q8N1H7,20,1,1,0,1,0,0,0,0,0
Q9UN76,12,0,1,0,0,0,1,0,0,1
Q16799,28,1,1,0,1,0,0,1,0,0
Q96NL0,12,1,1,0,1,0,0,0,1,0
Q9BVN2,25,1,1,1,0,0,0,1,1,0
Q96C34,13,1,1,0,1,0,0,0,0,1
Q8N5C8,34,1,1,0,1,0,0,1,0,1
Q5TGI4,3,0,0,0,0,0,1,1,1,0
Q9NSI8,24,1,1,0,0,0,0,0,1,1
Q8WWX8,11,1,1,0,0,0,0,0,0,1
P60468,9,1,1,0,0,0,1,1,0,0
Q01826,21,1,1,0,1,0,0,0,1,1
Q0VDG4,4,0,1,0,0,0,0,0,0,0
O15126,6,1,1,0,0,0,0,0,0,1
Q9NVA2,7,1,1,0,0,1,0,0,0,0
Q9BWG6,6,1,0,0,1,0,0,0,0,0
P0DPE8,8,1,1,0,0,0,0,0,1,0
Q13884,17,1,1,0,1,0,0,1,1,0
Q5SQN1,6,1,0,0,1,0,1,0,0,0
Q8WVK2,9,1,1,0,0,0,0,0,0,0
Q6UXR4,5,1,1,0,0,0,0,0,0,0
P30825,8,1,1,0,0,0,1,0,1,1
A8MWL6,3,1,1,0,0,0,0,0,0,0
Q9NPB0,2,1,0,0,0,0,0,0,0,0
Q96RM1,17,1,0,0,0,0,1,1,0,0
Q2TAY7,2,0,1,0,0,0,0,0,0,0
O94972,24,1,1,0,0,0,1,1,0,0
O43597,18,1,1,0,0,0,0,1,1,0
Q9H9C1,17,1,1,0,0,0,0,0,1,0
Q14159,17,1,1,0,0,1,0,1,1,0
Q9P270,46,1,1,0,1,0,0,0,1,1
Q8IW03,2,0,1,0,0,0,0,0,0,0
Q96P15,8,1,1,0,1,0,0,0,0,0
P21815,21,1,1,0,1,0,0,0,0,0
Q96RL6,12,1,1,0,0,0,1,0,0,0
O43704,5,1,1,0,0,0,0,0,1,0
Q93045,10,1,1,0,1,1,1,0,0,0
B8ZZ34,12,1,1,0,0,0,0,1,1,0
O94768,9,1,1,0,1,1,1,0,0,0
Q8N412,15,1,1,0,0,0,0,0,1,0
Q9UH99,12,1,1,0,1,0,0,1,1,0
Q99469,18,1,1,0,0,0,0,1,0,0
O75683,9,1,0,0,1,0,0,0,0,1
P0CW00,4,1,1,0,0,0,0,0,0,0
Q92537,1,0,0,0,0,0,1,0,0,0
O75044,30,1,1,0,1,0,0,0,0,1
Q5VVX9,7,1,1,0,1,0,0,0,0,0
A6NNA2,45,1,1,0,0,0,0,1,1,0
B0FP48,8,1,1,0,0,0,1,0,0,0
Q9UH65,6,1,1,0,1,0,0,0,0,0
Q8WUJ0,5,1,0,0,1,0,0,0,0,0
P37288,9,1,1,0,0,0,1,0,0,1
Q6SJ96,10,1,1,0,1,0,0,0,0,0
P20062,2,1,0,0,0,0,0,0,0,1
Q86XR7,6,1,1,0,0,0,0,0,1,0
P0CG35,5,1,0,0,0,1,0,0,0,0
Q9H853,2,0,0,0,0,0,0,0,1,0
Q9NQC1,18,1,1,0,0,0,0,0,1,0
P05106,14,1,1,0,0,0,0,1,0,0
Q96HW7,7,1,1,0,0,0,0,0,0,0
C9JVW0,9,1,1,0,0,0,1,0,0,0
Q1MX18,4,1,1,0,0,0,0,0,0,0
O15503,7,1,1,1,0,0,0,0,0,0
Q96PR1,24,1,1,0,0,0,0,0,1,0
Q8NHM5,40,1,1,0,1,0,0,0,1,0
Q8N6M8,3,1,0,0,0,0,0,0,0,1
Q8NHK3,15,1,1,0,0,0,1,0,1,1
Q13601,9,1,1,0,1,0,0,0,0,1
Q6P2M8,6,1,1,0,0,0,0,0,0,0
Q5JQS5,6,1,1,0,0,0,1,0,1,1
P0DPK3,11,0,1,0,0,0,1,1,0,1
Q8NGG6,4,0,1,0,0,0,0,0,0,0
Q9BXM7,7,0,1,0,0,0,0,0,1,1
Q9H611,11,1,1,0,0,0,0,1,0,0
P14927,6,1,0,0,0,1,0,0,1,0
Q5H9M0,22,1,1,0,1,0,0,1,0,0
Q9H2L5,8,1,1,0,1,0,1,0,1,0
P01111,6,0,1,1,0,1,1,1,0,0
Q7Z444,2,0,0,0,0,0,1,0,0,0
Q5TC82,40,1,1,0,1,0,0,1,1,1
P06400,47,1,1,0,1,0,0,1,1,0
Q8IYK8,13,1,1,0,0,1,1,0,1,0
P98171,18,1,1,0,0,1,0,0,1,1
Q96QF0,15,1,1,0,1,0,0,0,1,1
P0DJD0,64,1,1,0,1,1,0,0,1,0
P63244,6,1,1,0,1,1,0,0,0,0
Q4ADV7,25,1,1,0,1,0,1,0,0,0
Q2M5E4,5,0,0,0,1,0,1,1,0,0
F8VTS6,2,0,1,0,0,0,1,0,0,0
Q8N431,6,1,1,0,0,0,0,0,0,0
Q8TB24,27,1,1,0,1,0,0,1,0,1
P62829,3,1,0,0,0,0,0,0,1,0
P61927,9,1,1,0,0,1,0,1,1,0
Q9BV68,5,0,1,0,0,0,0,1,0,0
