ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,UNIPROT ID
5909,RAP1GAP,1,Exosomes/Membrane vesicles,P47736
5911,RAP2A,77,Exosomes/Membrane vesicles,P10114
5918,RARRES1,21,Exosomes/Membrane vesicles,P49788
5919,RARRES2,27,Exosomes/Membrane vesicles,Q99969
5921,RASA1,33,Exosomes/Membrane vesicles,P20936
5922,RASA2,30,Exosomes/Membrane vesicles,Q15283
5976,UPF1,68,Exosomes/Membrane vesicles,Q92900
5986,RFNG,2,Exosomes/Membrane vesicles,Q9Y644
6016,RIT1,15,Exosomes/Membrane vesicles,Q92963
6035,RNASE1,4,Exosomes/Membrane vesicles,P07998
6037,RNASE3,4,Exosomes/Membrane vesicles,P12724
6059,ABCE1,82,Exosomes/Membrane vesicles,P61221
6093,ROCK1,53,Exosomes/Membrane vesicles,Q13464
6120,RPE,27,Exosomes/Membrane vesicles,Q96AT9
6122,RPL3,111,Exosomes/Membrane vesicles,P39023
6124,RPL4,130,Exosomes/Membrane vesicles,P36578
6125,RPL5,111,Exosomes/Membrane vesicles,P46777
6130,RPL7A,127,Exosomes/Membrane vesicles,P62424
6134,RPL10,88,Exosomes/Membrane vesicles,P27635
6135,RPL11,114,Exosomes/Membrane vesicles,P62913
6136,RPL12,130,Exosomes/Membrane vesicles,P30050
6147,RPL23A,74,Exosomes/Membrane vesicles,P62750
6159,RPL29,72,Exosomes/Membrane vesicles,P47914
6160,RPL31,84,Exosomes/Membrane vesicles,P62899
6165,RPL35A,69,Exosomes/Membrane vesicles,P18077
6168,RPL37A,45,Exosomes/Membrane vesicles,P61513
6181,RPLP2,105,Exosomes/Membrane vesicles,P05387
6185,RPN2,74,Exosomes/Membrane vesicles,P04844
6195,RPS6KA1,40,Exosomes/Membrane vesicles,Q15418
6197,RPS6KA3,46,Exosomes/Membrane vesicles,P51812
6208,RPS14,112,Exosomes/Membrane vesicles,P62263
6209,RPS15,62,Exosomes/Membrane vesicles,P62841
6217,RPS16,136,Exosomes/Membrane vesicles,P62249
6218,RPS17,84,Exosomes/Membrane vesicles,P08708
6223,RPS19,89,Exosomes/Membrane vesicles,P39019
6224,RPS20,84,Exosomes/Membrane vesicles,P60866
6227,RPS21,55,Exosomes/Membrane vesicles,P63220
6228,RPS23,68,Exosomes/Membrane vesicles,P62266
6230,RPS25,100,Exosomes/Membrane vesicles,P62851
6238,RRBP1,47,Exosomes/Membrane vesicles,Q9P2E9
6251,RSU1,70,Exosomes/Membrane vesicles,Q15404
6263,RYR3,4,Exosomes/Membrane vesicles,Q15413
6272,SORT1,33,Exosomes/Membrane vesicles,Q99523
6283,S100A12,25,Exosomes/Membrane vesicles,P80511
6293,VPS52,20,Exosomes/Membrane vesicles,Q8N1B4
6305,SBF1,37,Exosomes/Membrane vesicles,O95248
6337,SCNN1A,1,Exosomes/Membrane vesicles,P37088
6338,SCNN1B,1,Exosomes/Membrane vesicles,P51168
6340,SCNN1G,1,Exosomes/Membrane vesicles,P51170
6342,SCP2,50,Exosomes/Membrane vesicles,P22307
6383,SDC2,44,Exosomes/Membrane vesicles,P34741
6385,SDC4,70,Exosomes/Membrane vesicles,P31431
6387,CXCL12,26,Exosomes/Membrane vesicles,P48061
6389,SDHA,40,Exosomes/Membrane vesicles,P31040
6406,SEMG1,41,Exosomes/Membrane vesicles,P04279
6407,SEMG2,13,Exosomes/Membrane vesicles,Q02383
6416,MAP2K4,26,Exosomes/Membrane vesicles,P45985
6422,SFRP1,30,Exosomes/Membrane vesicles,Q8N474
6434,TRA2B,40,Exosomes/Membrane vesicles,P62995
6448,SGSH,23,Exosomes/Membrane vesicles,P51688
6452,SH3BP2,1,Exosomes/Membrane vesicles,P78314
6455,SH3GL1,72,Exosomes/Membrane vesicles,Q99961
6456,SH3GL2,9,Exosomes/Membrane vesicles,Q99962
6461,SHB,25,Exosomes/Membrane vesicles,Q15464
6462,SHBG,15,Exosomes/Membrane vesicles,P04278
6464,SHC1,32,Exosomes/Membrane vesicles,P29353
6476,SI,35,Exosomes/Membrane vesicles,P14410
6480,ST6GAL1,16,Exosomes/Membrane vesicles,P15907
6484,ST3GAL4,16,Exosomes/Membrane vesicles,Q11206
6500,SKP1,53,Exosomes/Membrane vesicles,P63208
6514,SLC2A2,2,Exosomes/Membrane vesicles,P11168
6515,SLC2A3,54,Exosomes/Membrane vesicles,P11169
6548,SLC9A1,31,Exosomes/Membrane vesicles,P19634
6558,SLC12A2,78,Exosomes/Membrane vesicles,P55011
6569,SLC34A1,5,Exosomes/Membrane vesicles,Q06495
6583,SLC22A4,2,Exosomes/Membrane vesicles,Q9H015
6586,SLIT3,29,Exosomes/Membrane vesicles,O75094
6590,SLPI,7,Exosomes/Membrane vesicles,P03973
6609,SMPD1,4,Exosomes/Membrane vesicles,P17405
6611,SMS,57,Exosomes/Membrane vesicles,P52788
6632,SNRPD1,68,Exosomes/Membrane vesicles,P62314
6642,SNX1,43,Exosomes/Membrane vesicles,Q13596
6643,SNX2,60,Exosomes/Membrane vesicles,O60749
6649,SOD3,25,Exosomes/Membrane vesicles,P08294
6675,UAP1,61,Exosomes/Membrane vesicles,Q16222
6694,SPP2,34,Exosomes/Membrane vesicles,Q13103
6696,SPP1,45,Exosomes/Membrane vesicles,P10451
6698,SPRR1A,8,Exosomes/Membrane vesicles,P35321
6700,SPRR2A,1,Exosomes/Membrane vesicles,P35326
6712,SPTBN2,40,Exosomes/Membrane vesicles,O15020
6729,SRP54,28,Exosomes/Membrane vesicles,P61011
6731,SRP72,44,Exosomes/Membrane vesicles,O76094
6768,ST14,58,Exosomes/Membrane vesicles,Q9Y5Y6
6772,STAT1,71,Exosomes/Membrane vesicles,P42224
6774,STAT3,61,Exosomes/Membrane vesicles,P40763
6776,STAT5A,40,Exosomes/Membrane vesicles,P42229
6777,STAT5B,31,Exosomes/Membrane vesicles,P51692
6778,STAT6,6,Exosomes/Membrane vesicles,P42226
6782,HSPA13,40,Exosomes/Membrane vesicles,P48723
6788,STK3,32,Exosomes/Membrane vesicles,Q13188
6799,SULT1A2,1,Exosomes/Membrane vesicles,P50226
6819,SULT1C2,24,Exosomes/Membrane vesicles,O00338
6820,SULT2B1,20,Exosomes/Membrane vesicles,O00204
6840,SVIL,27,Exosomes/Membrane vesicles,O95425
6857,SYT1,32,Exosomes/Membrane vesicles,P21579
6885,MAP3K7,2,Exosomes/Membrane vesicles,O43318
6902,TBCA,61,Exosomes/Membrane vesicles,O75347
6904,TBCD,49,Exosomes/Membrane vesicles,Q9BTW9
6948,TCN2,2,Exosomes/Membrane vesicles,P20062
7045,TGFBI,94,Exosomes/Membrane vesicles,Q15582
7060,THBS4,42,Exosomes/Membrane vesicles,P35443
7064,THOP1,40,Exosomes/Membrane vesicles,P52888
7082,TJP1,51,Exosomes/Membrane vesicles,Q07157
7098,TLR3,20,Exosomes/Membrane vesicles,O15455
7102,TSPAN7,22,Exosomes/Membrane vesicles,P41732
7103,TSPAN8,48,Exosomes/Membrane vesicles,P19075
7106,TSPAN4,66,Exosomes/Membrane vesicles,O14817
7109,TRAPPC10,7,Exosomes/Membrane vesicles,P48553
7114,TMSB4X,25,Exosomes/Membrane vesicles,P62328
7122,CLDN5,4,Exosomes/Membrane vesicles,O00501
7123,CLEC3B,12,Exosomes/Membrane vesicles,P05452
7127,TNFAIP2,32,Exosomes/Membrane vesicles,Q03169
7150,TOP1,61,Exosomes/Membrane vesicles,P11387
7164,TPD52L1,22,Exosomes/Membrane vesicles,Q16890
7165,TPD52L2,58,Exosomes/Membrane vesicles,O43399
7171,TPM4,117,Exosomes/Membrane vesicles,P67936
7172,TPMT,25,Exosomes/Membrane vesicles,P51580
7178,TPT1,75,Exosomes/Membrane vesicles,P13693
7205,TRIP6,36,Exosomes/Membrane vesicles,Q15654
7257,TSNAX,36,Exosomes/Membrane vesicles,Q99598
7263,TST,34,Exosomes/Membrane vesicles,Q16762
7283,TUBG1,39,Exosomes/Membrane vesicles,P23258
7314,UBB,81,Exosomes/Membrane vesicles,P0CG47
7323,UBE2D3,42,Exosomes/Membrane vesicles,P61077
7332,UBE2L3,66,Exosomes/Membrane vesicles,P68036
7335,UBE2V1,45,Exosomes/Membrane vesicles,Q13404
7345,UCHL1,52,Exosomes/Membrane vesicles,P09936
7347,UCHL3,53,Exosomes/Membrane vesicles,P15374
7364,UGT2B7,4,Exosomes/Membrane vesicles,P16662
7372,UMPS,46,Exosomes/Membrane vesicles,P11172
7373,COL14A1,33,Exosomes/Membrane vesicles,Q05707
7375,USP4,10,Exosomes/Membrane vesicles,Q13107
7378,UPP1,36,Exosomes/Membrane vesicles,Q16831
7384,UQCRC1,47,Exosomes/Membrane vesicles,P31930
7385,UQCRC2,66,Exosomes/Membrane vesicles,P22695
7389,UROD,43,Exosomes/Membrane vesicles,P06132
7410,VAV2,34,Exosomes/Membrane vesicles,P52735
7417,VDAC2,89,Exosomes/Membrane vesicles,P45880
7458,EIF4H,46,Exosomes/Membrane vesicles,Q15056
7511,XPNPEP1,70,Exosomes/Membrane vesicles,Q9NQW7
7525,YES1,93,Exosomes/Membrane vesicles,P07947
7555,CNBP,31,Exosomes/Membrane vesicles,P62633
7706,TRIM25,52,Exosomes/Membrane vesicles,Q14258
7791,ZYX,50,Exosomes/Membrane vesicles,Q15942
7803,PTP4A1,36,Exosomes/Membrane vesicles,Q93096
7874,USP7,69,Exosomes/Membrane vesicles,Q93009
7917,BAG6,44,Exosomes/Membrane vesicles,P46379
7919,DDX39B,79,Exosomes/Membrane vesicles,Q13838
7965,AIMP2,65,Exosomes/Membrane vesicles,Q13155
8027,STAM,45,Exosomes/Membrane vesicles,Q92783
8036,SHOC2,24,Exosomes/Membrane vesicles,Q9UQ13
8065,CUL5,34,Exosomes/Membrane vesicles,Q93034
8100,IFT88,2,Exosomes/Membrane vesicles,Q13099
8125,ANP32A,37,Exosomes/Membrane vesicles,P39687
8139,GAN,34,Exosomes/Membrane vesicles,Q9H2C0
8243,SMC1A,50,Exosomes/Membrane vesicles,Q14683
8263,F8A1,32,Exosomes/Membrane vesicles,P23610
8288,EPX,39,Exosomes/Membrane vesicles,P11678
8301,PICALM,70,Exosomes/Membrane vesicles,Q13492
8312,AXIN1,2,Exosomes/Membrane vesicles,O15169
8394,PIP5K1A,33,Exosomes/Membrane vesicles,Q99755
8396,PIP4K2B,26,Exosomes/Membrane vesicles,P78356
8416,ANXA9,2,Exosomes/Membrane vesicles,O76027
8437,RASAL1,16,Exosomes/Membrane vesicles,O95294
8440,NCK2,22,Exosomes/Membrane vesicles,O43639
8444,DYRK3,1,Exosomes/Membrane vesicles,O43781
8445,DYRK2,2,Exosomes/Membrane vesicles,Q92630
8453,CUL2,39,Exosomes/Membrane vesicles,Q13617
8454,CUL1,33,Exosomes/Membrane vesicles,Q13616
8459,TPST2,2,Exosomes/Membrane vesicles,O60704
8460,TPST1,20,Exosomes/Membrane vesicles,O60507
8473,OGT,23,Exosomes/Membrane vesicles,O15294
8491,MAP4K3,5,Exosomes/Membrane vesicles,Q8IVH8
8502,PKP4,35,Exosomes/Membrane vesicles,Q99569
8537,BCAS1,11,Exosomes/Membrane vesicles,O75363
8544,PIR,20,Exosomes/Membrane vesicles,O00625
8546,AP3B1,57,Exosomes/Membrane vesicles,O00203
8581,LY6D,21,Exosomes/Membrane vesicles,Q14210
8621,CDK13,6,Exosomes/Membrane vesicles,Q14004
8622,PDE8B,21,Exosomes/Membrane vesicles,O95263
8623,ASMTL,9,Exosomes/Membrane vesicles,O95671
8631,SKAP1,4,Exosomes/Membrane vesicles,Q86WV1
8635,RNASET2,25,Exosomes/Membrane vesicles,O00584
8642,DCHS1,13,Exosomes/Membrane vesicles,Q96JQ0
8653,DDX3Y,32,Exosomes/Membrane vesicles,O15523
8655,DYNLL1,43,Exosomes/Membrane vesicles,P63167
8664,EIF3D,61,Exosomes/Membrane vesicles,O15371
8665,EIF3F,88,Exosomes/Membrane vesicles,O00303
8693,GALNT4,6,Exosomes/Membrane vesicles,Q8N4A0
8702,B4GALT4,29,Exosomes/Membrane vesicles,O60513
8703,B4GALT3,17,Exosomes/Membrane vesicles,O60512
8720,MBTPS1,17,Exosomes/Membrane vesicles,Q14703
8721,EDF1,30,Exosomes/Membrane vesicles,O60869
8723,SNX4,28,Exosomes/Membrane vesicles,O95219
8729,GBF1,18,Exosomes/Membrane vesicles,Q92538
8738,CRADD,1,Exosomes/Membrane vesicles,P78560
8754,ADAM9,63,Exosomes/Membrane vesicles,Q13443
8777,MPDZ,3,Exosomes/Membrane vesicles,O75970
8802,SUCLG1,34,Exosomes/Membrane vesicles,P53597
8804,CREG1,34,Exosomes/Membrane vesicles,O75629
8821,INPP4B,22,Exosomes/Membrane vesicles,O15327
8824,CES2,27,Exosomes/Membrane vesicles,O00748
8853,ASAP2,10,Exosomes/Membrane vesicles,O43150
8879,SGPL1,29,Exosomes/Membrane vesicles,O95470
8884,SLC5A6,37,Exosomes/Membrane vesicles,Q9Y289
8899,PRPF4B,5,Exosomes/Membrane vesicles,Q13523
8904,CPNE1,114,Exosomes/Membrane vesicles,Q99829
8906,AP1G2,2,Exosomes/Membrane vesicles,O75843
8909,ENDOU,1,Exosomes/Membrane vesicles,P21128
8924,HERC2,25,Exosomes/Membrane vesicles,O95714
8942,KYNU,41,Exosomes/Membrane vesicles,Q16719
8943,AP3D1,56,Exosomes/Membrane vesicles,O14617
8972,MGAM,41,Exosomes/Membrane vesicles,O43451
9026,HIP1R,30,Exosomes/Membrane vesicles,O75146
9037,SEMA5A,25,Exosomes/Membrane vesicles,Q13591
9039,UBA3,19,Exosomes/Membrane vesicles,Q8TBC4
9044,BTAF1,20,Exosomes/Membrane vesicles,O14981
9060,PAPSS2,27,Exosomes/Membrane vesicles,O95340
9066,SYT7,24,Exosomes/Membrane vesicles,O43581
9068,ANGPTL1,17,Exosomes/Membrane vesicles,O95841
9071,CLDN10,25,Exosomes/Membrane vesicles,P78369
9101,USP8,19,Exosomes/Membrane vesicles,P40818
9122,SLC16A4,22,Exosomes/Membrane vesicles,O15374
9131,AIFM1,52,Exosomes/Membrane vesicles,O95831
9138,ARHGEF1,51,Exosomes/Membrane vesicles,Q92888
9154,SLC28A1,1,Exosomes/Membrane vesicles,O00337
9185,REPS2,9,Exosomes/Membrane vesicles,Q8NFH8
9218,VAPA,41,Exosomes/Membrane vesicles,Q9P0L0
9223,MAGI1,25,Exosomes/Membrane vesicles,Q96QZ7
9254,CACNA2D2,14,Exosomes/Membrane vesicles,Q9NY47
9266,CYTH2,7,Exosomes/Membrane vesicles,Q99418
9276,COPB2,94,Exosomes/Membrane vesicles,P35606
9318,COPS2,50,Exosomes/Membrane vesicles,P61201
9320,TRIP12,14,Exosomes/Membrane vesicles,Q14669
9342,SNAP29,39,Exosomes/Membrane vesicles,O95721
9344,TAOK2,10,Exosomes/Membrane vesicles,Q9UL54
9349,RPL23,90,Exosomes/Membrane vesicles,P62829
9354,UBE4A,29,Exosomes/Membrane vesicles,Q14139
9362,CPNE6,7,Exosomes/Membrane vesicles,O95741
9367,RAB9A,36,Exosomes/Membrane vesicles,P51151
9373,PLAA,51,Exosomes/Membrane vesicles,Q9Y263
9374,PPT2,6,Exosomes/Membrane vesicles,Q9UMR5
9392,TGFBRAP1,20,Exosomes/Membrane vesicles,Q8WUH2
9411,ARHGAP29,25,Exosomes/Membrane vesicles,Q52LW3
9414,TJP2,68,Exosomes/Membrane vesicles,Q9UDY2
9448,MAP4K4,63,Exosomes/Membrane vesicles,O95819
9456,HOMER1,3,Exosomes/Membrane vesicles,Q86YM7
9462,RASAL2,2,Exosomes/Membrane vesicles,Q9UJF2
9469,CHST3,2,Exosomes/Membrane vesicles,Q7LGC8
9475,ROCK2,55,Exosomes/Membrane vesicles,O75116
9482,STX8,25,Exosomes/Membrane vesicles,Q9UNK0
9510,ADAMTS1,22,Exosomes/Membrane vesicles,Q9UHI8
9514,GAL3ST1,23,Exosomes/Membrane vesicles,Q99999
9516,LITAF,14,Exosomes/Membrane vesicles,Q99732
9517,SPTLC2,36,Exosomes/Membrane vesicles,O15270
9518,GDF15,48,Exosomes/Membrane vesicles,Q99988
9522,SCAMP1,35,Exosomes/Membrane vesicles,O15126
9524,TECR,38,Exosomes/Membrane vesicles,Q9NZ01
9529,BAG5,39,Exosomes/Membrane vesicles,Q9UL15
9531,BAG3,26,Exosomes/Membrane vesicles,O95817
9540,TP53I3,29,Exosomes/Membrane vesicles,Q53FA7
9562,MINPP1,26,Exosomes/Membrane vesicles,Q9UNW1
9563,H6PD,9,Exosomes/Membrane vesicles,O95479
9567,GTPBP1,30,Exosomes/Membrane vesicles,O00178
9580,SOX13,1,Exosomes/Membrane vesicles,Q9UN79
9585,KIF20B,31,Exosomes/Membrane vesicles,Q96Q89
9590,AKAP12,63,Exosomes/Membrane vesicles,Q02952
9601,PDIA4,93,Exosomes/Membrane vesicles,P13667
9615,GDA,19,Exosomes/Membrane vesicles,Q9Y2T3
9618,TRAF4,6,Exosomes/Membrane vesicles,Q9BUZ4
9630,GNA14,54,Exosomes/Membrane vesicles,O95837
9631,NUP155,26,Exosomes/Membrane vesicles,O75694
9647,PPM1F,37,Exosomes/Membrane vesicles,P49593
9651,PLCH2,9,Exosomes/Membrane vesicles,O75038
9652,TTC37,41,Exosomes/Membrane vesicles,Q6PGP7
9669,EIF5B,51,Exosomes/Membrane vesicles,O60841
9677,PPIP5K1,20,Exosomes/Membrane vesicles,Q6PFW1
9685,CLINT1,44,Exosomes/Membrane vesicles,Q14677
9689,BZW1,62,Exosomes/Membrane vesicles,Q7L1Q6
9690,UBE3C,28,Exosomes/Membrane vesicles,Q15386
9701,PPP6R2,2,Exosomes/Membrane vesicles,O75170
9712,USP6NL,23,Exosomes/Membrane vesicles,Q92738
9722,NOS1AP,4,Exosomes/Membrane vesicles,O75052
9731,CEP104,5,Exosomes/Membrane vesicles,O60308
9736,USP34,28,Exosomes/Membrane vesicles,Q70CQ2
9741,LAPTM4A,29,Exosomes/Membrane vesicles,Q15012
9742,IFT140,2,Exosomes/Membrane vesicles,Q96RY7
9761,MLEC,54,Exosomes/Membrane vesicles,Q14165
9774,BCLAF1,21,Exosomes/Membrane vesicles,Q9NYF8
9775,EIF4A3,85,Exosomes/Membrane vesicles,P38919
9777,TM9SF4,35,Exosomes/Membrane vesicles,Q92544
9782,MATR3,55,Exosomes/Membrane vesicles,P43243
9784,SNX17,32,Exosomes/Membrane vesicles,Q15036
9793,CKAP5,64,Exosomes/Membrane vesicles,Q14008
9802,DAZAP2,4,Exosomes/Membrane vesicles,Q15038
9805,SCRN1,54,Exosomes/Membrane vesicles,Q12765
9817,KEAP1,41,Exosomes/Membrane vesicles,Q14145
9857,CEP350,10,Exosomes/Membrane vesicles,Q5VT06
9861,PSMD6,114,Exosomes/Membrane vesicles,Q15008
9875,URB1,29,Exosomes/Membrane vesicles,O60287
9882,TBC1D4,28,Exosomes/Membrane vesicles,O60343
9901,SRGAP3,1,Exosomes/Membrane vesicles,O43295
9922,IQSEC1,6,Exosomes/Membrane vesicles,Q6DN90
9942,XYLB,18,Exosomes/Membrane vesicles,O75191
9946,CRYZL1,5,Exosomes/Membrane vesicles,O95825
9958,USP15,22,Exosomes/Membrane vesicles,Q9Y4E8
9989,PPP4R1,8,Exosomes/Membrane vesicles,Q8TF05
10003,NAALAD2,4,Exosomes/Membrane vesicles,Q9Y3Q0
10013,HDAC6,20,Exosomes/Membrane vesicles,Q9UBN7
10020,GNE,37,Exosomes/Membrane vesicles,Q9Y223
10040,TOM1L1,47,Exosomes/Membrane vesicles,O75674
10049,DNAJB6,47,Exosomes/Membrane vesicles,O75190
10053,AP1M2,39,Exosomes/Membrane vesicles,Q9Y6Q5
10056,FARSB,60,Exosomes/Membrane vesicles,Q9NSD9
10059,DNM1L,73,Exosomes/Membrane vesicles,O00429
10066,SCAMP2,45,Exosomes/Membrane vesicles,O15127
10067,SCAMP3,65,Exosomes/Membrane vesicles,O14828
10079,ATP9A,23,Exosomes/Membrane vesicles,O75110
10083,USH1C,22,Exosomes/Membrane vesicles,Q9Y6N9
10085,EDIL3,77,Exosomes/Membrane vesicles,O43854
10101,NUBP2,37,Exosomes/Membrane vesicles,Q9Y5Y2
10120,ACTR1B,68,Exosomes/Membrane vesicles,P42025
10129,FRY,9,Exosomes/Membrane vesicles,Q5TBA9
10133,OPTN,31,Exosomes/Membrane vesicles,Q96CV9
10146,G3BP1,55,Exosomes/Membrane vesicles,Q13283
10152,ABI2,35,Exosomes/Membrane vesicles,Q9NYB9
10188,TNK2,3,Exosomes/Membrane vesicles,Q07912
10202,DHRS2,22,Exosomes/Membrane vesicles,Q13268
10204,NUTF2,59,Exosomes/Membrane vesicles,P61970
10209,EIF1,31,Exosomes/Membrane vesicles,P41567
10213,PSMD14,76,Exosomes/Membrane vesicles,O00487
10226,PLIN3,76,Exosomes/Membrane vesicles,O60664
10243,GPHN,20,Exosomes/Membrane vesicles,Q9NQX3
10249,GLYAT,3,Exosomes/Membrane vesicles,Q6IB77
10254,STAM2,43,Exosomes/Membrane vesicles,O75886
10256,CNKSR1,1,Exosomes/Membrane vesicles,Q969H4
10257,ABCC4,57,Exosomes/Membrane vesicles,O15439
10273,STUB1,40,Exosomes/Membrane vesicles,Q9UNE7
10298,PAK4,35,Exosomes/Membrane vesicles,O96013
10321,CRISP3,3,Exosomes/Membrane vesicles,P54108
10325,RRAGB,3,Exosomes/Membrane vesicles,Q5VZM2
10380,BPNT1,52,Exosomes/Membrane vesicles,O95861
10381,TUBB3,123,Exosomes/Membrane vesicles,Q13509
10396,ATP8A1,11,Exosomes/Membrane vesicles,Q9Y2Q0
10402,ST3GAL6,5,Exosomes/Membrane vesicles,Q9Y274
10404,CPQ,22,Exosomes/Membrane vesicles,Q9Y646
10413,YAP1,2,Exosomes/Membrane vesicles,P46937
10419,PRMT5,47,Exosomes/Membrane vesicles,O14744
10427,SEC24B,33,Exosomes/Membrane vesicles,O95487
10432,RBM14,8,Exosomes/Membrane vesicles,Q96PK6
10447,FAM3C,51,Exosomes/Membrane vesicles,Q92520
10449,ACAA2,47,Exosomes/Membrane vesicles,P42765
10451,VAV3,5,Exosomes/Membrane vesicles,Q9UKW4
10457,GPNMB,43,Exosomes/Membrane vesicles,Q14956
10480,EIF3M,87,Exosomes/Membrane vesicles,Q7L2H7
10492,SYNCRIP,89,Exosomes/Membrane vesicles,O60506
10494,STK25,39,Exosomes/Membrane vesicles,O00506
10497,UNC13B,4,Exosomes/Membrane vesicles,O14795
10512,SEMA3C,37,Exosomes/Membrane vesicles,Q99985
10521,DDX17,93,Exosomes/Membrane vesicles,Q92841
10525,HYOU1,100,Exosomes/Membrane vesicles,Q9Y4L1
10528,NOP56,48,Exosomes/Membrane vesicles,O00567
10553,HTATIP2,36,Exosomes/Membrane vesicles,Q9BUP3
10558,SPTLC1,24,Exosomes/Membrane vesicles,O15269
10564,ARFGEF2,29,Exosomes/Membrane vesicles,Q9Y6D5
10565,ARFGEF1,29,Exosomes/Membrane vesicles,Q9Y6D6
10577,NPC2,37,Exosomes/Membrane vesicles,P61916
10579,TACC2,9,Exosomes/Membrane vesicles,O95359
10611,PDLIM5,49,Exosomes/Membrane vesicles,Q96HC4
10613,ERLIN1,38,Exosomes/Membrane vesicles,O75477
10626,TRIM16,26,Exosomes/Membrane vesicles,O95361
10627,MYL12A,81,Exosomes/Membrane vesicles,P19105
10640,EXOC5,45,Exosomes/Membrane vesicles,O00471
10652,YKT6,67,Exosomes/Membrane vesicles,O15498
10653,SPINT2,38,Exosomes/Membrane vesicles,O43291
10678,B3GNT2,3,Exosomes/Membrane vesicles,Q9NY97
10728,PTGES3,74,Exosomes/Membrane vesicles,Q15185
10741,RBBP9,6,Exosomes/Membrane vesicles,O75884
10749,KIF1C,10,Exosomes/Membrane vesicles,O43896
10752,CHL1,8,Exosomes/Membrane vesicles,O00533
10768,AHCYL1,55,Exosomes/Membrane vesicles,O43865
10808,HSPH1,99,Exosomes/Membrane vesicles,Q92598
10809,STARD10,23,Exosomes/Membrane vesicles,Q9Y365
10810,WASF3,7,Exosomes/Membrane vesicles,Q9UPY6
10844,TUBGCP2,33,Exosomes/Membrane vesicles,Q9BSJ2
10846,PDE10A,1,Exosomes/Membrane vesicles,Q9Y233
10848,PPP1R13L,26,Exosomes/Membrane vesicles,Q8WUF5
10857,PGRMC1,55,Exosomes/Membrane vesicles,O00264
10864,SLC22A7,2,Exosomes/Membrane vesicles,Q9Y694
10867,TSPAN9,45,Exosomes/Membrane vesicles,O75954
10928,RALBP1,1,Exosomes/Membrane vesicles,Q15311
10935,PRDX3,74,Exosomes/Membrane vesicles,P30048
10955,SERINC3,25,Exosomes/Membrane vesicles,Q13530
10973,ASCC3,27,Exosomes/Membrane vesicles,Q8N3C0
10980,COPS6,40,Exosomes/Membrane vesicles,Q7L5N1
10987,COPS5,30,Exosomes/Membrane vesicles,Q92905
10988,METAP2,25,Exosomes/Membrane vesicles,P50579
10989,IMMT,40,Exosomes/Membrane vesicles,Q16891
11014,KDELR2,11,Exosomes/Membrane vesicles,P33947
11020,IFT27,18,Exosomes/Membrane vesicles,Q9BW83
11031,RAB31,53,Exosomes/Membrane vesicles,Q13636
11059,WWP1,28,Exosomes/Membrane vesicles,Q9H0M0
11060,WWP2,42,Exosomes/Membrane vesicles,O00308
11069,RAPGEF4,2,Exosomes/Membrane vesicles,Q8WZA2
11076,TPPP,17,Exosomes/Membrane vesicles,O94811
11078,TRIOBP,35,Exosomes/Membrane vesicles,Q9H2D6
11099,PTPN21,3,Exosomes/Membrane vesicles,Q16825
11140,CDC37,66,Exosomes/Membrane vesicles,Q16543
11171,STRAP,76,Exosomes/Membrane vesicles,Q9Y3F4
11187,PKP3,54,Exosomes/Membrane vesicles,Q9Y446
11199,ANXA10,21,Exosomes/Membrane vesicles,Q9UJ72
11224,RPL35,53,Exosomes/Membrane vesicles,P42766
11226,GALNT6,5,Exosomes/Membrane vesicles,Q8NCL4
11253,MAN1B1,22,Exosomes/Membrane vesicles,Q9UKM7
11254,SLC6A14,37,Exosomes/Membrane vesicles,Q9UN76
11260,XPOT,51,Exosomes/Membrane vesicles,O43592
11311,VPS45,31,Exosomes/Membrane vesicles,Q9NRW7
11316,COPE,63,Exosomes/Membrane vesicles,O14579
11329,STK38,33,Exosomes/Membrane vesicles,Q15208
11331,PHB2,74,Exosomes/Membrane vesicles,Q99623
11336,EXOC3,33,Exosomes/Membrane vesicles,O60645
11342,RNF13,29,Exosomes/Membrane vesicles,O43567
11343,MGLL,38,Exosomes/Membrane vesicles,Q99685
11344,TWF2,75,Exosomes/Membrane vesicles,Q6IBS0
22795,NID2,39,Exosomes/Membrane vesicles,Q14112
22802,CLCA4,11,Exosomes/Membrane vesicles,Q14CN2
22808,MRAS,30,Exosomes/Membrane vesicles,O14807
22824,HSPA4L,46,Exosomes/Membrane vesicles,O95757
22836,RHOBTB3,30,Exosomes/Membrane vesicles,O94955
22839,DLGAP4,28,Exosomes/Membrane vesicles,Q9Y2H0
22841,RAB11FIP2,6,Exosomes/Membrane vesicles,Q7L804
22844,FRMPD1,4,Exosomes/Membrane vesicles,Q5SYB0
22848,AAK1,7,Exosomes/Membrane vesicles,Q2M2I8
22853,LMTK2,3,Exosomes/Membrane vesicles,Q8IWU2
22872,SEC31A,46,Exosomes/Membrane vesicles,O94979
22884,WDR37,10,Exosomes/Membrane vesicles,Q9Y2I8
22907,DHX30,44,Exosomes/Membrane vesicles,Q7L2E3
22919,MAPRE1,70,Exosomes/Membrane vesicles,Q15691
22920,KIFAP3,13,Exosomes/Membrane vesicles,Q92845
22925,PLA2R1,2,Exosomes/Membrane vesicles,Q13018
