ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
P28566,17,1,1,0,0,0,1,1,1,0
Q8N9L9,13,1,1,1,0,1,0,1,1,0
P41238,6,1,1,0,0,1,0,0,0,0
O95870,16,1,1,1,0,1,1,0,0,1
Q9H7C9,11,1,1,1,0,0,1,1,1,0
Q9UBJ2,25,1,1,1,1,1,1,0,1,1
Q15758,21,1,1,1,1,1,1,0,0,0
A9YTQ3,52,1,1,1,1,1,1,1,1,1
Q5JTC6,95,1,1,1,0,1,0,1,1,1
Q9UKV5,25,1,1,1,0,1,0,0,0,1
P30838,18,1,1,1,0,1,0,1,0,0
P51857,10,1,1,1,0,1,0,0,0,1
P27338,18,1,1,1,1,0,1,0,1,0
P42568,45,1,1,1,1,0,1,1,1,1
O60488,32,1,1,1,1,1,0,0,1,0
Q9BZ11,34,1,1,1,0,0,1,1,1,1
Q8N7Z5,127,1,1,1,1,1,0,0,1,1
Q9Y672,13,0,1,1,1,0,1,0,1,1
P62330,9,1,1,1,0,1,0,0,0,0
Q13794,8,1,0,0,1,1,1,1,1,0
Q9Y576,14,1,1,1,1,0,1,1,1,0
O95260,28,1,1,1,1,1,1,0,0,0
Q8WWH4,12,1,1,0,0,1,1,0,0,1
P15848,29,1,1,1,0,1,0,0,1,1
O14983,36,1,1,1,1,1,1,0,1,1
Q674R7,70,1,1,1,0,0,0,1,1,1
Q13489,22,1,1,1,0,1,0,0,1,0
Q8TDH9,14,1,1,1,0,1,0,0,0,0
Q9BXK5,35,1,1,1,1,0,0,0,0,1
P46736,12,1,1,1,0,1,0,0,0,0
Q6UXG8,19,1,1,1,0,1,0,1,1,1
P59827,18,1,1,1,1,1,1,0,1,1
Q9NPI1,36,1,1,1,0,1,0,0,1,0
P51451,26,1,0,1,1,1,0,0,1,1
Q15059,71,1,1,1,1,0,1,1,1,1
Q6UXY1,58,1,1,0,0,1,0,1,1,0
Q6ZNE5,29,1,1,1,0,1,0,1,0,0
Q9HBU1,27,1,1,1,0,1,0,1,1,1
Q9UIG0,87,1,1,1,1,1,1,0,1,1
Q9HD36,4,1,0,1,0,0,0,0,0,0
Q9Y2D0,16,1,1,1,0,1,0,1,0,0
Q6ZV80,8,1,1,1,0,0,0,0,1,0
O95810,56,1,1,1,1,1,0,0,0,1
Q9H7X2,15,1,1,0,0,1,0,1,1,0
P40123,32,1,1,1,1,1,0,1,0,0
P02745,21,1,1,1,0,0,0,1,1,1
Q6P1W5,38,1,1,1,0,1,1,0,1,1
Q8N6N3,16,1,1,0,1,1,0,1,0,0
O43570,12,1,1,1,0,1,0,0,1,0
Q4G0X9,76,1,1,1,1,1,0,1,0,1
Q86Z23,17,0,0,1,1,0,0,1,1,0
Q6DHV5,55,1,1,1,1,1,0,0,1,0
Q8N6G1,8,1,1,1,0,0,0,0,1,0
Q8ND61,61,1,1,1,1,1,0,1,1,1
Q494R4,18,1,0,1,1,1,0,1,1,1
P22676,8,1,0,1,0,1,1,0,0,0
Q8WXS5,50,1,1,1,1,0,1,1,1,0
A0A1B0GVG4,24,1,1,1,0,1,1,1,1,1
Q66K79,21,1,1,1,0,1,0,1,1,1
Q4G0S7,16,1,0,1,1,1,1,0,0,1
A6NKD9,43,1,1,1,0,1,1,1,1,0
P27701,14,1,1,0,1,1,1,0,0,0
Q5U5Z8,32,1,1,1,1,1,0,1,1,1
Q6ZTR5,129,1,1,1,1,1,1,1,1,1
Q9BXF3,130,1,1,1,1,1,1,1,1,1
Q9P2X8,1,0,0,0,0,0,1,0,0,0
Q8N865,31,1,1,1,1,1,1,1,1,0
Q6UXB4,15,1,1,1,1,0,1,1,1,0
Q13057,19,1,1,1,0,0,0,1,1,1
Q8IYT2,13,1,1,0,0,1,1,0,1,0
Q96NU0,51,1,1,1,1,1,1,1,1,1
Q02388,212,1,1,1,1,1,1,1,1,1
Q6IPW1,13,1,1,0,0,0,0,0,1,1
Q5SWW7,11,1,1,1,1,0,0,0,0,0
Q8TDQ1,21,1,1,1,0,1,0,0,1,1
Q8TCG5,27,1,1,1,0,1,1,0,1,1
Q96L46,14,1,1,1,0,1,1,0,1,0
P41240,13,1,1,1,1,1,0,0,0,1
P16220,29,1,1,0,0,1,1,0,0,0
Q96A83,61,1,1,1,1,0,1,1,1,1
Q9NRD9,47,1,1,1,1,1,1,1,1,1
Q14181,35,1,1,1,1,1,1,1,1,1
Q9H6B9,10,1,1,0,0,0,1,1,1,0
Q14576,17,1,1,1,0,1,0,0,1,0
O60739,7,1,1,0,1,0,1,0,0,0
P11474,22,1,1,1,1,1,0,1,1,1
P41162,56,1,1,1,1,0,1,1,1,1
Q5RGS3,16,1,1,1,0,1,1,0,0,1
Q13158,17,1,1,1,0,0,1,1,0,0
Q8IYT1,43,1,1,1,0,1,0,1,1,0
P23141,21,1,1,1,0,1,0,1,1,0
A0A1B0GVM5,7,1,1,0,0,0,0,1,1,0
Q9BZJ8,21,1,1,1,0,1,1,1,1,0
P00451,140,1,1,1,1,1,1,0,1,1
P01588,8,1,1,1,0,0,1,0,0,0
P81408,55,1,1,1,0,0,0,1,1,1
Q96MZ4,18,1,1,1,0,1,1,0,1,0
P00488,31,1,1,1,1,1,0,0,1,0
Q9H0X4,24,1,1,1,1,1,1,0,0,0
Q96MY7,63,1,1,1,0,1,0,1,1,1
Q15910,48,1,1,1,1,1,1,1,0,1
Q92637,17,1,1,1,0,0,0,0,0,1
Q8NEA4,1,0,0,1,0,0,0,0,0,0
Q8N539,15,1,1,1,0,0,1,1,1,0
P11362,48,1,1,1,0,1,1,0,1,1
Q9UKA2,24,1,1,1,1,0,0,0,1,1
Q6UN15,50,1,1,1,1,1,0,1,1,0
Q99689,24,1,1,1,1,1,0,0,0,0
Q96M96,58,1,1,1,1,1,1,1,1,0
Q8N461,24,1,1,1,0,0,1,1,1,0
P63130,43,1,1,1,1,1,0,1,1,1
P0DTW1,16,1,1,1,0,0,0,0,1,1
P0DSO3,16,1,1,1,0,0,1,0,1,1
Q6ZUU3,19,1,0,1,0,1,1,0,1,1
Q12951,48,1,1,0,1,0,0,1,1,0
O95749,11,1,1,1,1,1,0,0,0,0
P13284,10,1,1,0,0,0,1,0,0,1
Q14390,9,1,1,1,0,0,0,0,0,0
A6NER3,15,1,1,1,0,0,1,0,1,1
Q6ZNI0,17,1,1,1,0,1,0,0,1,1
A0A1W2PPG7,3,1,0,0,1,0,0,0,1,0
O14764,7,1,1,0,0,0,0,0,0,1
Q8IX06,47,1,1,1,0,1,1,1,1,0
Q3T8J9,190,1,1,1,1,1,1,1,1,1
P0CG33,41,1,1,1,1,1,0,0,1,1
Q13322,37,1,1,1,1,0,1,1,1,1
Q5VY09,36,1,1,1,0,1,1,1,0,1
O95872,23,1,0,1,1,0,0,0,1,0
P07359,67,1,1,1,1,1,0,1,1,1
P35052,30,1,1,1,0,1,0,1,1,0
P46695,20,1,1,0,0,0,1,1,1,1
P31249,42,1,1,1,0,0,0,1,1,1
P09016,26,1,1,1,0,1,0,1,1,1
P13378,42,1,1,1,0,0,0,1,1,1
Q86YW7,3,0,1,0,0,1,0,0,0,0
Q9Y4H4,19,1,1,0,0,0,1,1,0,1
Q5T6X5,38,1,1,1,1,1,1,1,1,1
B7ZAQ6,8,1,1,0,0,1,0,0,0,1
Q8N954,20,1,1,1,1,1,0,1,1,1
P0CG08,8,1,1,0,0,1,0,0,0,1
Q2TAA2,11,1,1,1,1,1,1,0,0,1
P35557,18,1,1,1,1,1,1,0,1,0
P48735,30,1,1,1,0,1,1,0,0,0
Q15053,8,1,0,0,0,1,1,1,0,0
Q2M1V0,23,1,1,1,0,0,1,1,0,1
Q14695,12,1,1,1,0,0,1,0,1,1
Q5T013,8,1,1,1,1,0,0,0,1,1
A2RU49,13,1,0,1,1,0,0,0,0,1
P10997,4,1,0,1,0,0,0,0,1,0
Q96M11,16,1,0,1,0,0,0,0,1,1
Q9Y4L1,58,1,1,1,1,1,1,0,1,1
Q9BYI3,25,1,1,1,0,1,1,1,1,1
Q14667,89,1,1,1,1,1,1,1,1,1
Q6NUN7,74,1,1,1,1,1,0,0,1,0
Q92628,98,1,1,1,1,1,1,1,1,0
Q12794,14,1,1,1,0,0,1,1,1,1
Q12891,14,1,1,1,0,0,0,0,0,1
O43820,14,1,1,1,0,0,1,1,1,1
Q2M3T9,22,1,1,1,1,1,1,0,1,1
P38567,14,1,1,0,0,1,1,0,1,0
Q92839,17,1,1,0,0,1,1,1,0,1
Q92819,13,1,1,1,0,1,1,0,0,1
O00219,15,1,1,1,0,1,1,0,0,1
Q86SR1,22,1,1,1,0,1,0,0,1,1
Q5T3I0,39,1,1,1,1,1,0,0,1,1
Q9Y4A0,24,1,1,1,0,1,0,1,1,0
P53990,29,1,1,1,1,1,0,1,1,0
O75564,27,1,1,1,1,1,1,1,0,1
P18283,8,1,0,0,1,1,0,0,0,0
Q92917,40,1,1,1,1,1,0,1,1,1
Q96SL4,12,1,0,1,0,1,0,0,0,1
P52948,120,1,1,1,1,1,1,1,0,1
Q5XKR4,25,1,1,1,0,0,0,1,0,0
O00459,53,1,1,1,1,1,0,1,1,1
Q9Y6F1,20,1,1,1,1,1,0,1,1,0
O14683,8,1,0,0,0,0,0,0,1,1
P43115,14,1,1,1,0,0,1,0,1,1
Q9Y3B1,12,1,1,1,0,0,0,1,0,0
Q9NY27,42,1,1,1,1,1,0,0,1,0
Q7RTY9,13,1,1,1,0,0,0,1,1,1
P28074,12,1,1,1,0,0,0,0,1,0
P0DPQ3,17,1,1,1,1,1,0,1,1,0
Q96LQ0,15,1,0,1,1,1,0,1,0,1
O75626,65,1,1,1,1,1,1,1,1,0
P32119,12,1,0,1,0,1,0,0,0,0
Q6UWB4,21,1,1,1,1,1,1,1,1,1
O95758,21,1,1,1,0,1,0,1,1,0
Q16401,14,1,1,1,1,1,0,0,0,1
Q13200,25,1,1,1,0,1,0,0,1,1
P30566,20,1,1,1,1,1,1,1,0,1
P27708,82,1,1,1,1,1,0,1,1,1
Q8IZV5,4,0,0,1,0,0,0,0,1,0
Q13702,16,1,1,1,0,1,0,1,0,1
Q9Y5P3,43,1,1,1,1,1,0,1,0,0
O15539,16,1,1,0,1,1,1,0,1,0
Q8WVD3,15,1,1,0,0,0,1,1,0,0
Q9P0M9,8,1,1,0,0,1,0,0,0,1
Q6P5S7,9,1,0,0,0,0,1,0,1,1
Q99729,40,1,1,1,1,1,0,1,1,0
Q96EX2,18,1,1,1,1,0,0,0,1,0
Q9HAU8,32,1,1,1,1,1,1,1,0,1
Q8N4F7,9,1,1,1,0,0,0,0,0,1
P62280,13,1,1,1,0,1,1,0,1,0
Q16533,25,1,1,0,1,1,0,0,0,1
Q9BQ83,7,1,0,1,0,0,1,1,1,1
Q5VYV7,47,1,1,1,1,1,1,1,1,0
P49903,17,1,1,1,0,0,0,1,0,1
Q15036,30,1,1,1,0,1,0,1,1,0
Q8N196,57,1,1,1,1,1,0,1,1,1
O15389,39,1,1,1,0,1,0,0,0,1
Q8TEQ0,60,1,1,1,1,1,1,0,1,1
K7EJ46,10,1,0,1,0,0,1,1,0,0
P21549,19,1,1,1,0,1,1,0,1,1
Q96EA4,38,1,1,1,1,1,1,0,0,1
Q9HB58,43,1,1,1,0,1,1,0,0,0
P57073,52,1,1,1,1,0,0,1,1,1
Q9Y4P9,16,1,1,1,0,0,0,0,0,1
P84022,26,1,1,1,1,1,1,1,1,1
O43255,28,1,1,1,0,1,1,1,0,1
H3BQB6,30,1,1,1,0,1,1,1,0,0
Q9NZ72,26,1,1,1,0,1,1,0,0,1
Q9NP77,13,1,1,1,0,1,1,1,1,0
Q9P246,63,1,1,1,1,1,0,1,1,1
P02808,3,1,0,0,0,0,0,0,1,0
Q9H5I1,21,1,1,1,1,0,1,1,1,0
Q9UGU0,233,1,1,1,1,1,1,1,1,1
Q92526,20,1,1,1,1,1,0,0,0,1
P0DPI4,1,1,0,0,0,0,0,0,0,0
O43581,24,1,1,0,0,1,1,0,1,1
Q9BQG1,41,1,1,1,1,1,1,1,1,1
Q9Y5J6,7,1,1,0,0,0,0,1,0,1
Q15399,14,1,1,1,1,1,0,0,1,1
Q03403,10,1,1,0,0,0,1,1,0,1
P19484,31,1,1,1,1,0,0,0,1,0
Q99973,80,1,1,1,1,0,1,1,1,1
Q92748,8,1,1,0,0,0,0,0,0,1
Q9NUH8,3,0,0,0,0,0,0,0,1,1
Q13009,130,1,1,1,1,1,1,1,1,1
P10600,16,1,1,1,1,1,1,1,1,0
A2RRL7,2,1,1,0,0,0,0,0,0,0
Q8WUU8,16,1,1,0,0,0,1,1,0,1
O75762,36,1,1,1,1,1,0,1,1,1
P00439,13,1,1,1,1,1,1,0,0,0
Q9H307,57,1,1,1,1,1,0,0,1,1
Q86TG7,55,1,1,1,1,0,0,1,1,0
Q494U1,61,1,1,1,1,1,1,1,1,0
O43930,12,1,0,1,0,1,0,1,0,0
Q7RTY5,9,1,1,1,1,0,0,0,1,1
O60508,22,1,1,1,1,1,0,0,1,1
P49642,14,1,1,1,0,0,0,0,0,0
Q58EX7,39,1,1,1,1,1,1,1,1,1
P58294,3,0,0,1,0,0,1,1,0,0
P28070,19,1,1,1,1,0,0,1,1,0
Q8IZ63,28,1,1,1,1,0,1,1,1,1
Q86WC6,13,1,0,1,0,1,0,1,1,1
O43663,46,1,1,1,1,1,0,0,1,1
H0Y7S4,11,1,1,0,0,0,1,0,1,0
P0DTF9,7,1,0,0,0,0,1,1,0,0
P0C881,44,1,1,1,1,1,0,0,1,1
Q96R05,2,0,1,1,0,0,0,0,0,0
P78317,17,1,1,0,0,0,0,0,1,1
Q9H9Y6,30,1,1,1,1,1,1,1,1,1
Q92565,33,1,1,1,0,1,0,0,0,0
Q8N8N0,8,1,1,0,0,0,1,0,0,0
Q8NC42,22,1,1,1,0,1,0,0,1,1
Q9H6Y7,23,1,1,1,0,1,1,1,0,1
Q9H0F5,43,1,1,1,0,0,1,1,1,1
Q96EU6,17,1,1,1,0,1,0,1,1,0
Q86T96,39,1,1,1,1,1,1,1,1,1
Q9H0A6,19,1,1,1,1,1,1,0,1,1
Q9NYV6,27,1,1,1,1,1,0,0,1,1
Q7L523,12,1,0,1,1,1,1,1,1,0
P62273,7,1,0,0,1,1,1,1,1,0
A4D0T7,3,0,0,0,0,0,1,1,0,0
Q13485,35,1,1,1,1,1,1,1,1,0
P35326,34,1,1,0,1,1,1,1,0,1
Q9GZT3,7,1,1,1,0,0,0,0,1,0
Q5MJ07,10,1,1,0,0,1,1,1,0,0
P0DL12,14,1,0,1,0,0,0,0,0,1
O94956,29,1,1,1,1,0,1,0,0,1
Q5MJ68,16,1,1,0,1,0,1,1,1,1
P48431,21,1,1,0,1,1,0,1,1,0
Q495Y7,13,1,1,1,0,1,1,0,0,0
Q96GM5,27,1,1,1,1,1,0,1,1,0
Q9C004,14,1,1,0,0,0,0,1,1,1
Q15475,20,1,1,1,0,1,0,0,0,1
Q68D06,22,1,1,1,0,1,1,0,0,1
Q01892,20,1,1,1,0,0,0,0,0,1
Q969X2,18,1,1,1,0,0,1,1,0,0
Q6ZMC9,24,1,1,0,1,0,0,1,1,0
Q11201,14,1,1,1,1,0,1,1,0,0
Q8TAV4,12,1,1,1,1,0,1,0,0,0
Q9H6Q3,18,1,0,1,0,0,0,1,1,1
P58511,2,0,0,0,0,0,0,0,1,1
Q9UEW8,37,1,1,1,1,1,1,1,0,0
Q9BWW4,53,1,1,1,0,1,0,1,1,0
Q9P2R7,20,1,1,1,1,1,0,0,1,0
Q96A44,17,1,0,1,1,1,0,0,1,1
Q8IWZ8,64,1,1,1,1,1,0,0,1,0
Q14BN4,51,1,1,1,1,1,1,1,0,0
Q5VT97,107,1,1,1,1,1,0,1,1,1
Q96M53,25,1,1,0,1,1,0,0,1,1
Q96RJ0,11,0,1,0,0,1,1,1,1,1
P17542,32,1,1,1,0,1,0,1,1,0
O76070,21,1,1,1,0,1,0,0,1,0
O15273,16,1,0,1,1,0,1,0,1,1
Q4W5G0,27,1,1,1,1,1,0,0,0,0
P35269,66,1,1,1,0,1,0,1,1,1
Q8IY51,30,1,1,1,0,1,1,0,0,0
Q9UL52,18,1,1,1,1,1,1,0,0,1
Q9BT49,34,1,1,1,0,1,1,1,1,1
O75204,17,1,0,1,0,0,0,1,1,1
Q8N6G2,19,1,1,1,1,1,1,1,1,1
P13385,10,1,1,0,0,0,1,1,1,0
Q9NYB0,31,1,1,1,0,1,0,1,0,0
Q6UWW9,14,1,1,0,0,0,1,1,0,1
Q96HV5,8,1,1,0,0,0,1,0,0,0
Q8WY98,7,1,0,1,0,0,0,0,0,1
Q8NBN3,19,1,1,1,1,1,1,0,0,1
Q9H147,22,1,1,1,1,1,0,1,1,1
A6NK02,15,1,1,1,1,1,1,1,1,0
O60858,19,1,1,0,1,1,1,1,0,0
Q9C019,15,1,1,1,0,0,1,0,1,1
O00300,18,1,1,0,1,1,1,1,0,1
O94826,41,1,1,1,1,1,0,1,1,1
Q96A61,17,1,1,1,1,1,0,0,1,0
Q7Z403,26,1,1,1,0,1,1,1,1,1
Q9Y5R8,5,1,0,0,0,1,0,0,1,0
Q9Y5U5,15,1,1,1,0,0,0,1,0,1
Q96NL1,18,1,1,1,0,0,1,0,0,0
Q8TBN0,27,1,1,1,1,1,0,0,0,0
Q96P65,18,1,1,0,1,1,1,0,0,1
Q7Z7A4,50,1,1,0,1,1,0,1,1,1
P78406,10,1,1,0,0,1,0,0,0,0
Q9BQ04,25,1,1,1,1,1,0,1,1,0
P61224,6,1,0,0,0,1,0,0,1,0
P51159,17,1,1,1,1,1,1,0,1,1
P51157,12,1,1,1,1,0,0,1,0,0
P15153,8,1,1,1,1,0,1,0,1,1
Q92928,19,1,1,1,1,1,1,1,1,0
Q13017,87,1,1,1,1,1,0,1,1,1
P57729,4,0,1,0,0,0,1,0,0,1
Q9P227,142,1,1,1,1,1,1,1,1,1
Q92930,16,1,1,1,0,1,1,0,1,1
Q5TG30,35,1,1,1,0,1,0,0,1,1
Q86YS6,12,1,1,1,0,1,1,1,0,0
Q86UA6,9,1,0,0,1,1,1,0,0,0
Q9HD89,5,0,0,0,0,0,1,1,1,0
Q99578,12,1,1,0,1,0,0,1,1,0
Q9ULI2,17,1,1,1,0,1,1,0,1,0
O75394,4,1,0,1,0,1,0,0,0,0
P05386,14,1,1,1,1,0,1,1,0,0
Q9H7B2,15,1,1,1,0,1,0,0,0,0
Q8IXW5,51,1,1,1,1,1,0,1,1,1
Q9H1E1,7,1,1,0,0,1,1,0,0,1
Q96EP0,44,1,1,1,0,0,0,1,1,1
A6NIE6,20,1,1,0,1,1,0,0,0,1
Q5GAN3,7,1,1,0,0,1,0,0,1,1
Q6T310,10,1,0,1,1,1,0,1,0,0
Q8IUI4,28,1,1,1,1,1,0,1,0,0
Q9Y3D3,10,1,0,1,0,0,1,0,1,0
Q9UHR5,53,1,1,1,0,1,0,0,1,0
Q96K37,18,1,1,0,0,0,0,1,1,1
P51398,19,1,1,1,1,1,0,0,1,0
Q8N488,30,1,1,1,1,0,0,0,1,1
Q9Y467,109,1,1,1,1,1,0,1,1,1
P0CK97,18,1,1,0,1,0,1,1,1,0
Q5VXD3,9,1,1,1,1,1,0,0,0,0
P40879,29,1,1,1,0,1,1,0,1,1
P23297,1,0,0,1,0,0,0,0,0,0
Q6ZMH5,19,1,1,1,0,0,1,0,1,1
Q01196,53,1,1,1,0,0,0,1,1,1
Q6XE38,6,1,0,0,1,0,1,0,0,1
Q86V20,28,1,1,1,1,1,0,0,1,1
P22307,29,1,1,1,0,1,0,1,0,1
Q9P0V9,14,1,1,1,1,1,0,0,0,0
P53992,59,1,1,1,1,1,1,1,1,1
Q9Y617,17,1,1,1,0,1,0,1,0,1
Q5PRF9,56,1,1,1,1,1,0,1,1,1
Q9NRG4,17,1,1,1,1,1,0,0,1,0
Q9GZW5,30,1,1,1,1,1,1,1,1,1
Q8NDV3,47,1,1,1,1,1,0,0,1,1
Q9UHJ3,47,1,1,1,1,1,0,1,0,0
Q9H0E3,132,1,1,1,1,0,0,1,1,1
Q8N4H0,29,1,1,1,1,1,0,0,0,0
P48764,44,1,1,1,0,0,1,1,1,1
O43699,24,1,1,0,0,1,1,0,0,1
Q8TEV9,79,1,1,1,1,1,0,0,1,1
Q5VWJ9,25,1,1,1,1,1,0,1,0,1
A0A096LP01,8,1,0,1,0,1,0,1,0,0
A7XYQ1,84,1,1,1,1,0,1,1,1,0
O14543,16,1,1,0,0,1,0,1,0,0
Q96FS4,86,1,1,1,0,0,0,1,1,0
Q2MJR0,37,1,1,1,0,0,1,1,1,1
O75830,12,1,1,1,1,1,0,0,0,1
Q8TB22,37,1,1,1,1,1,0,0,1,1
A0A087WV53,12,1,1,1,1,1,0,1,0,0
Q8NBJ9,37,1,1,0,1,1,1,0,0,1
Q5TH74,33,1,1,1,1,0,0,1,1,1
Q9NRC1,15,1,1,1,0,1,0,1,1,0
Q8TDW4,21,1,1,1,1,1,0,0,1,0
Q8WU08,16,1,1,1,0,1,0,0,0,1
Q7Z7C7,15,1,1,1,1,1,0,0,0,1
Q9BXU2,15,1,1,1,0,1,0,0,0,1
A7MD48,116,1,1,1,0,1,0,1,1,1
Q9UHV2,13,1,1,1,1,1,0,0,0,0
P49458,5,0,1,0,0,1,0,0,0,1
P17987,18,1,0,1,0,1,0,0,0,1
P0C7N4,23,1,1,1,0,0,1,0,1,1
Q9UJW2,20,1,1,1,0,0,0,1,1,1
O43763,26,1,1,1,0,0,0,1,1,1
Q9UP52,32,1,1,1,0,0,0,0,1,1
P04155,5,1,0,0,0,0,0,1,0,1
A0A2R8Y7D0,5,1,0,0,0,0,0,1,0,1
Q8TBM7,1,0,0,0,0,0,0,0,1,0
Q587J7,45,1,1,1,1,1,0,0,1,0
P59922,5,0,1,0,0,0,1,0,0,1
Q9Y3N9,2,0,1,0,0,0,1,0,0,0
Q8NGF7,5,0,1,1,0,0,1,0,0,0
Q15617,5,1,1,0,0,1,0,0,0,1
Q6UWY5,16,1,1,1,1,1,1,0,0,1
Q8TE04,39,1,1,1,1,1,1,1,1,1
Q86YC2,88,1,1,1,1,1,0,1,0,1
Q8TEW8,106,1,1,1,1,1,1,1,1,0
Q29RF7,66,1,1,1,0,1,1,1,1,1
Q15391,14,1,1,0,1,0,0,0,0,1
P09131,15,1,1,1,0,0,0,0,0,1
P15863,58,1,1,1,0,1,0,1,1,1
P49585,40,1,1,1,1,1,1,1,1,1
P43119,26,1,1,1,0,0,1,0,1,1
Q9H2J4,16,1,1,1,0,1,0,0,0,1
Q5JQD4,4,1,0,0,1,0,1,0,0,0
P50876,8,1,0,1,0,0,1,1,0,0
O95199,17,1,1,0,1,1,0,0,0,1
Q9BWF3,26,1,1,1,0,1,0,1,1,0
P62491,11,1,1,1,0,1,1,1,0,0
P62834,5,1,0,0,0,1,1,0,1,0
P49792,288,1,1,1,1,1,0,1,1,1
P29762,5,1,0,0,0,0,0,1,0,1
Q9P1G2,12,1,1,0,0,0,0,0,1,1
Q96EN9,13,1,1,1,0,0,0,0,1,1
O60216,32,1,1,1,0,1,1,1,1,0
A7KAX9,183,1,1,1,1,1,0,1,1,1
Q9NX52,4,1,0,0,1,0,0,0,0,0
Q6ZUB1,132,1,1,1,0,1,1,1,1,1
Q5VYP0,93,1,1,1,1,1,1,1,1,1
P82921,4,1,0,0,0,0,1,1,1,0
Q5M8T2,18,1,1,1,0,0,1,0,1,1
P82673,23,1,1,1,1,1,0,0,1,0
Q86VD7,8,1,1,0,0,0,0,0,1,1
Q92736,151,1,1,1,1,1,1,1,1,1
P60903,6,0,0,0,0,1,0,1,0,0
Q92504,15,1,1,1,0,0,0,1,1,0
Q9NP59,18,1,1,1,1,1,1,0,1,1
Q99584,5,1,0,0,0,1,0,0,0,0
Q96JT2,14,1,1,1,0,1,1,1,0,1
P55011,60,1,1,1,1,1,0,1,1,1
Q9Y666,38,1,1,1,1,1,1,1,1,1
P78381,16,0,1,0,1,0,0,1,1,1
Q9Y3D5,6,1,0,0,0,1,1,1,0,0
Q8NET4,146,1,1,1,0,1,0,1,1,1
Q9UKG4,15,1,1,0,1,0,1,0,1,0
Q9HAB3,11,1,1,0,0,1,0,1,0,0
Q2I0M5,9,1,1,0,0,0,1,1,0,1
P62306,2,1,0,0,0,1,0,0,0,0
Q8N1H7,37,1,1,1,1,1,0,0,0,0
Q9UN76,28,1,1,1,0,0,1,1,1,1
Q16799,85,1,1,1,1,1,0,1,0,1
Q96NL0,31,1,1,0,1,1,0,1,1,0
Q9BVN2,79,1,1,1,1,1,0,1,1,0
Q96C34,34,1,1,1,0,0,0,1,1,1
Q8N5C8,97,1,1,1,1,0,0,1,1,1
Q5TGI4,9,1,1,1,0,0,1,1,1,0
Q9NSI8,47,1,1,1,0,1,0,0,1,1
Q8WWX8,13,1,1,0,0,0,0,0,0,1
P60468,18,1,1,1,0,0,1,1,1,0
Q01826,50,1,1,1,1,1,0,1,1,1
Q0VDG4,14,1,1,0,0,1,1,1,0,0
O15126,20,1,1,1,1,0,0,0,0,1
Q9NVA2,18,1,1,1,1,1,0,0,0,0
Q9BWG6,21,1,0,1,1,1,0,1,1,0
P0DPE8,14,1,1,1,0,0,0,1,0,0
Q13884,35,1,1,1,1,1,0,1,1,1
Q5SQN1,24,1,1,1,1,1,1,0,1,1
Q8WVK2,17,1,1,0,0,0,0,1,0,0
Q6UXR4,11,1,1,1,1,0,0,0,0,1
P30825,16,1,1,1,0,0,1,1,1,1
A8MWL6,12,1,1,0,0,0,0,0,0,1
Q9NPB0,10,1,1,1,0,0,0,1,0,1
Q96RM1,31,1,1,0,1,0,1,1,0,1
Q2TAY7,14,1,1,1,0,1,1,0,1,1
O94972,62,1,1,1,1,1,1,1,0,0
O43597,34,1,1,1,1,1,1,1,1,1
Q9H9C1,44,1,1,1,0,1,0,0,1,0
Q14159,62,1,1,1,1,1,1,1,1,1
Q9P270,109,1,1,1,1,1,1,1,1,1
Q8IW03,5,0,1,0,0,0,0,0,0,1
Q96P15,16,1,1,1,1,0,0,0,0,1
P21815,54,1,1,1,1,1,1,0,1,0
Q96RL6,30,1,1,1,0,0,1,0,0,1
O43704,10,1,1,1,0,1,0,0,1,0
Q93045,21,1,1,1,1,1,1,0,0,0
B8ZZ34,42,1,1,1,0,1,0,1,1,1
O94768,24,1,1,1,1,1,1,0,1,0
Q8N412,36,1,1,1,0,1,1,0,1,0
Q9UH99,55,1,1,1,1,0,0,1,1,1
Q99469,41,1,1,1,0,1,0,1,1,0
O75683,30,1,1,1,0,1,0,1,0,1
P0CW00,14,1,1,1,0,0,0,1,1,1
Q92537,14,1,1,0,0,0,1,1,0,0
O75044,88,1,1,1,1,1,0,0,1,1
Q5VVX9,15,1,1,0,1,1,0,0,0,0
A6NNA2,127,1,1,1,0,1,1,1,1,0
B0FP48,20,1,1,1,0,0,1,1,1,0
Q9UH65,26,1,1,1,1,1,0,1,0,1
Q8WUJ0,13,1,0,1,1,0,0,0,0,0
P37288,21,1,1,1,1,0,1,0,0,1
Q6SJ96,32,1,1,1,1,1,0,1,1,0
P20062,8,1,0,1,0,0,0,0,1,1
Q86XR7,18,1,1,1,0,0,1,0,1,0
P0CG35,9,1,0,1,0,1,0,0,0,0
Q9H853,8,1,1,0,0,0,0,1,1,0
Q9NQC1,65,1,1,1,0,1,0,1,1,0
P05106,38,1,1,1,0,1,0,1,1,0
Q96HW7,33,1,1,1,0,1,0,1,1,1
C9JVW0,20,1,1,0,0,0,1,1,1,1
O15225,2,1,0,0,0,0,0,0,0,0
Q1MX18,19,1,1,1,0,1,1,1,0,1
